nombre_obra,arquitecto,año_construccion,latitud,longitud,importancia,id,añadido_por,categoria,visitable,foto_url,enlace_url,estado_acceso
Ciudad de las Artes y las Ciencias,Santiago Calatrava Valls,,39.45574559592239,-0.35194634392854324,3,CTAV2155,CTAV,Museo,false,https://arquitecturavalencia.es/img/comprimido/741.jpg,https://guiactav.com/obra/2155,exterior_visible
Edificio Pechicán,Rafael Tamarit Pitarch,,39.46005097339187,-0.3677932758625344,1,CTAV2207,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/845.jpg,https://guiactav.com/obra/2207,exterior_visible
Palau de la Música,José María García de Paredes Barreda,,39.46617872249443,-0.3604250542519755,3,CTAV2172,CTAV,Espacio cultural,false,https://arquitecturavalencia.es/img/comprimido/793.jpg,https://guiactav.com/obra/2172,exterior_visible
Antiguo Cuartel de Ingenieros,,,39.45650462852934,-0.3677595917436927,3,CTAV2399,CTAV,"Comisaría de policía, cuartel",false,https://arquitecturavalencia.es/img/comprimido/1159.jpg,https://guiactav.com/obra/2399,exterior_visible
Edificio Corinna,AIC Equip,,39.45129095211755,-0.35975795442092184,2,CTAV2084,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/598.jpg,https://guiactav.com/obra/2084,exterior_visible
Edificios Siena,Emilio Giménez Julián,,39.462506543081616,-0.3676899435861436,2,CTAV2183,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/811.jpg,https://guiactav.com/obra/2183,exterior_visible
Edificio Castelló Puchades,"Ernesto Lavernia Ferrando, Eugenio Císcar Tur",,39.460750716174005,-0.36897858842616654,3,CTAV2221,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/870.jpg,https://guiactav.com/obra/2221,exterior_visible
Pont de l´Assut d´Or,Santiago Calatrava Valls,,39.455106789221944,-0.3492159883040112,2,CTAV2689,CTAV,Puentes,false,https://arquitecturavalencia.es/img/comprimido/2004.jpg,https://guiactav.com/obra/2689,exterior_visible
Conjunto Residencial Campos Elíseos IV,"Francisco Bargues Reinoso, Inmaculada Celda Mollá, Francisco Tornos Marzal, (NAC Arquitectos)",,39.458879857319246,-0.3478105613956089,1,CTAV2103,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/641.jpg,https://guiactav.com/obra/2103,exterior_visible
Edificio García Suay,"Salvador Pascual Gimeno, Juan Francisco Guardiola Martínez",,39.46513761431013,-0.36619884999234104,1,CTAV2329,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1055.jpg,https://guiactav.com/obra/2329,exterior_visible
Colegio de Educación Infantil y Primaria Les Arts  ,ERRE arquitectura,,39.450740215860854,-0.3616445891363737,1,CTAV2056,CTAV,Centro educativo,false,https://arquitecturavalencia.es/img/comprimido/546.jpg,https://guiactav.com/obra/2056,exterior_visible
Palacete Burgos (Casa del Médico),Javier Goerlich Lleó,,39.46752526148437,-0.35860104716296703,2,CTAV2400,CTAV,Casas,false,https://arquitecturavalencia.es/img/comprimido/1160.jpg,https://guiactav.com/obra/2400,exterior_visible
Banco de València (Antiguo Centro de mecanización de datos),Vicente Ramón Alcaide,,39.46739181762094,-0.3567411683631855,3,CTAV2192,CTAV,Banco,false,https://arquitecturavalencia.es/img/comprimido/823.jpg,https://guiactav.com/obra/2192,exterior_visible
Iglesia parroquial de San Juan de la Ribera,"Jose Calvo Tomás, Juan Luis Calvo Catarineu",,39.46668486721523,-0.3536837030385166,3,CTAV2496,CTAV,Edificio religioso,false,https://arquitecturavalencia.es/img/comprimido/1407.jpg,https://guiactav.com/obra/2496,exterior_visible
Edificios Royo,"Antonio Maldonado Arenas, Juan E. Vernetta de los Santos",,39.46609689157087,-0.35232127728830204,2,CTAV2178,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/805.jpg,https://guiactav.com/obra/2178,exterior_visible
CEIP Grupo Jaime Balmes,Eugenio López Aracil,,39.46128224028558,-0.36963340933216243,2,CTAV2413,CTAV,Centro educativo,false,https://arquitecturavalencia.es/img/comprimido/1186.jpg,https://guiactav.com/obra/2413,exterior_visible
Instituto de Educación Secundaria Vicente Blasco Ibáñez (Antigua Escuela de Maestría Industrial),Francisco Mora Berenguer,,39.463587948914515,-0.3684059429639101,3,CTAV2391,CTAV,Centro educativo,false,https://arquitecturavalencia.es/img/comprimido/1150.jpg,https://guiactav.com/obra/2391,exterior_visible
Residencial Torres del Saler,AIC Equip,,39.45016431303607,-0.36099190232346234,3,CTAV2093,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/614.jpg,https://guiactav.com/obra/2093,exterior_visible
Grupo Residencial Puchades-Cubells (Balcón de Levante),"Cayetano Borso di Carminati González, Rafael Contel Comenge",,39.46562747592506,-0.3508998431231198,1,CTAV2242,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/910.jpg,https://guiactav.com/obra/2242,exterior_visible
Edificio Pascual II,Miguel Martínez Ortega,,39.466302492444136,-0.36563853548199504,1,CTAV2341,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1078.jpg,https://guiactav.com/obra/2341,exterior_visible
Centro municipal Aben al Abbar,Antonio Martorell Trilles,,39.46723699562937,-0.3529982248395214,1,CTAV2415,CTAV,Edificio administrativo,false,https://arquitecturavalencia.es/img/comprimido/1188.jpg,https://guiactav.com/obra/2415,exterior_visible
Edificio Pérez Romaní,Luis Martínez-Feduchi,,39.46538130980305,-0.3678844855999675,1,CTAV2258,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/941.jpg,https://guiactav.com/obra/2258,exterior_visible
Edificio Raimundo,Miguel Martínez Ortega,,39.467219887880304,-0.36545067709508305,2,CTAV2345,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1082.jpg,https://guiactav.com/obra/2345,exterior_visible
Edificio Pastor,Alfonso Garín Ortolá,,39.46483988390292,-0.3692271273130688,3,CTAV2388,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1147.jpg,https://guiactav.com/obra/2388,exterior_visible
Edificio Gamón,José Peris Martínez,,39.46562213357195,-0.3684743385194613,2,CTAV2378,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1133.jpg,https://guiactav.com/obra/2378,exterior_visible
Edificio Navarro González,Enrique Pecourt Betés,,39.4624145128164,-0.37096668152763734,1,CTAV2349,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1086.jpg,https://guiactav.com/obra/2349,exterior_visible
Grupo Residencial Torres Pista de Silla,"Vicente M. Vidal Vidal, Luis Alonso de Armiño Pérez",,39.4522323511841,-0.368603226419453,1,CTAV2177,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/804.jpg,https://guiactav.com/obra/2177,exterior_visible
Escuela infantil Apóstol Santiago,"Málek Murad Mateu, María García Vallcanera",,39.46929484071372,-0.35813421750233604,2,CTAV2068,CTAV,Centro educativo,false,https://arquitecturavalencia.es/img/comprimido/568.jpg,https://guiactav.com/obra/2068,exterior_visible
Puente de Aragón,"Arturo Monfort (Ing.), José Mª Burguera (Ing.), Gabriel Leyda (Ing.)",,39.46888023226137,-0.3627840152813964,1,CTAV2687,CTAV,Puentes,false,https://arquitecturavalencia.es/img/comprimido/1833.jpg,https://guiactav.com/obra/2687,exterior_visible
Edificio Dicenta de Vera,Julio Trullenque Sanjuan,,39.46838664928483,-0.3647678968735371,2,CTAV2269,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/958.jpg,https://guiactav.com/obra/2269,exterior_visible
Grupo Residencial Villadesol Islas Canarias,"Ricardo Lorenzo García, Cayetano Borso di Carminati González, Rafael Contel Comenge",,39.46298429108923,-0.3461069525790492,1,CTAV2236,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/899.jpg,https://guiactav.com/obra/2236,exterior_visible
Edificio Barona,Javier Goerlich Lleó,,39.46774903229776,-0.36632392889761545,1,CTAV2423,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1307.jpg,https://guiactav.com/obra/2423,exterior_visible
Edificio Illueca,Luis Albert Ballesteros,,39.46563974355513,-0.36934426403889187,1,CTAV2304,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1016.jpg,https://guiactav.com/obra/2304,exterior_visible
Edificio Esteban,Lorenzo Criado Oltra,,39.46714669795532,-0.3676570492955413,3,CTAV2352,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1091.jpg,https://guiactav.com/obra/2352,exterior_visible
Edificio RENFE II,Fernando Ruiz Jaime,,39.46962237261921,-0.3603001745744769,2,CTAV2286,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/988.jpg,https://guiactav.com/obra/2286,exterior_visible
Edificio Esteban Alberola,Salvador Pascual Gimeno,,39.46102881420667,-0.37236827419012564,2,CTAV2336,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1069.jpg,https://guiactav.com/obra/2336,exterior_visible
Edificio Valle-Aleixandre,Salvador Pascual Gimeno,,39.46976330609506,-0.3564344539868688,3,CTAV2333,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1063.jpg,https://guiactav.com/obra/2333,exterior_visible
Iglesia de San Valero,Juan Bautista Pérez Castiel,,39.46263747618771,-0.37210039694081015,2,CTAV2611,CTAV,Edificio religioso,false,https://arquitecturavalencia.es/img/comprimido/1575.jpg,https://guiactav.com/obra/2611,exterior_visible
Edificio Edificaciones Civiles III,"Miguel Colomina Barberá, Beatriz Colomina Elías",,39.46815262609175,-0.35080335735743834,1,CTAV2180,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/808.jpg,https://guiactav.com/obra/2180,exterior_visible
Torre de València (Edificio Gómez Trenor),Luis Gutiérrez Soto,,39.46910617384507,-0.3647818217031365,3,CTAV2276,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/973.jpg,https://guiactav.com/obra/2276,exterior_visible
Gran Vía Marqués de Turia,,,39.46700172107975,-0.3688156583410899,1,CTAV2464,CTAV,Espacio público,false,https://arquitecturavalencia.es/img/comprimido/1373.jpg,https://guiactav.com/obra/2464,exterior_visible
Edificio Tatay,Manuel García Sierra,,39.46804187101962,-0.36725318211074637,3,CTAV2448,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1348.jpg,https://guiactav.com/obra/2448,exterior_visible
Edificios Chapa,"Antonio Martorell Trilles, Emilio Ferrer Gisbert, Carlos Carbonell Pañella",,39.46858216915643,-0.3663497805408019,1,CTAV2446,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1344.jpg,https://guiactav.com/obra/2446,exterior_visible
Edificio Martí Alegre I,"Javier Goerlich Lleó, Juan Bautista Carles Llemosí",,39.46889050270846,-0.3659092013565426,2,CTAV2346,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1083.jpg,https://guiactav.com/obra/2346,exterior_visible
Edificio Ortiz,Lorenzo Criado Oltra,,39.46598063346914,-0.3704947936450903,3,CTAV2351,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1090.jpg,https://guiactav.com/obra/2351,exterior_visible
Edificios Noguera II,Francisco Almenar Quinzá,,39.465256431972485,-0.37166206116601935,2,CTAV2398,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1158.jpg,https://guiactav.com/obra/2398,exterior_visible
Jardín Alfredo Candel,"Arancha Muñoz Criado, Eduardo de Miguel Arbonés",,39.47068300482581,-0.3562743604512435,2,CTAV2139,CTAV,Espacio público,false,https://arquitecturavalencia.es/img/comprimido/710.jpg,https://guiactav.com/obra/2139,exterior_visible
Puente del Mar,,,39.470262681764574,-0.36370433454161644,3,CTAV2695,CTAV,Puentes,false,https://guiactav-pre.odec.es/img/0,https://guiactav.com/obra/2695,exterior_visible
Edificio Peris,Carlos Carbonell Pañella,,39.469045993792555,-0.36701792916077436,2,CTAV2427,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1314.jpg,https://guiactav.com/obra/2427,exterior_visible
Edificio Antolí,Javier Goerlich Lleó,,39.46914683978386,-0.366836191218803,1,CTAV2310,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1024.jpg,https://guiactav.com/obra/2310,exterior_visible
Edificios Peset y Llorca,Mariano Peset Aleixandre,,39.46963826502189,-0.3657008835020157,1,CTAV2324,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1049.jpg,https://guiactav.com/obra/2324,exterior_visible
Parroquia del Patriarca San José y Grupo Escolar La Anunciación,Juan José Estellés Ceba,,39.463986352724135,-0.3446801176522928,2,CTAV2227,CTAV,Edificio religioso,false,https://arquitecturavalencia.es/img/comprimido/878.jpg,https://guiactav.com/obra/2227,exterior_visible
Edificio Andrés,Manuel Peris Ferrando,,39.46874487297755,-0.3677100572281635,3,CTAV2431,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1318.jpg,https://guiactav.com/obra/2431,exterior_visible
Edificio Orero-Esteban,Adrián Llombart Alegret,,39.464554576177385,-0.37258373983691717,1,CTAV2362,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1101.jpg,https://guiactav.com/obra/2362,exterior_visible
Iglesia de los Dominicos,"Joaquín Mª Arnau Miramón, Francisco Almenar Quinzá",,39.468025349930365,-0.3692038344981513,3,CTAV2467,CTAV,Edificio religioso,false,https://arquitecturavalencia.es/img/comprimido/1376.jpg,https://guiactav.com/obra/2467,exterior_visible
Polideportivo Juan Antonio Samaranch y Parroquia Mártires Valencianos (Antigua Fábrica S.A. Cros),,,39.45557987342819,-0.3435519713985635,3,CTAV2443,CTAV,Instalación deportiva,false,https://arquitecturavalencia.es/img/comprimido/1337.jpg,https://guiactav.com/obra/2443,exterior_visible
Edificio Mifsud,Joaquín García Sanz,,39.46621896373697,-0.37149514922465304,3,CTAV2254,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/933.jpg,https://guiactav.com/obra/2254,exterior_visible
Edificio Illueca II,Luis Albert Ballesteros,,39.465032391159816,-0.3726894012283846,1,CTAV2275,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/970.jpg,https://guiactav.com/obra/2275,exterior_visible
Mercado de Colón,Francisco Mora Berenguer,,39.46895273682901,-0.368361374409161,1,CTAV2425,CTAV,"Mercado, Feria",false,https://arquitecturavalencia.es/img/comprimido/1309.jpg,https://guiactav.com/obra/2425,exterior_visible
Edificio Plaza de América,GO.DB. Arquitectos asociados,,39.470373272630084,-0.36554774666141376,1,CTAV2210,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/848.jpg,https://guiactav.com/obra/2210,exterior_visible
Edificio Bacharach,Luis Gutiérrez Soto,,39.46820383674218,-0.36978641585036337,2,CTAV2272,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/961.jpg,https://guiactav.com/obra/2272,exterior_visible
Edificio Coll,Lorenzo Criado Oltra,,39.468751621356894,-0.36918012425733987,2,CTAV2392,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1151.jpg,https://guiactav.com/obra/2392,exterior_visible
Centro de Investigación Príncipe Felipe,Ramón Esteve Cambra,,39.452742400280655,-0.3443837656990748,3,CTAV2120,CTAV,Oficina,false,https://arquitecturavalencia.es/img/comprimido/665.jpg,https://guiactav.com/obra/2120,exterior_visible
Cuarteles de San Juan de la Ribera,,,39.4715023000957,-0.361975645276309,1,CTAV2543,CTAV,"Comisaría de policía, cuartel",false,https://arquitecturavalencia.es/img/comprimido/1478.jpg,https://guiactav.com/obra/2543,exterior_visible
Edificio Candela,Carlos Carbonell Pañella,,39.468919201026516,-0.36929079036755175,2,CTAV2397,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1157.jpg,https://guiactav.com/obra/2397,exterior_visible
Edificio Bernardo Gómez,Vicente Rodríguez Martín,,39.469155791289886,-0.3690507155714469,1,CTAV2405,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1176.jpg,https://guiactav.com/obra/2405,exterior_visible
Edificio Ortega,Manuel Peris Ferrando,,39.46546973396812,-0.37321699898091587,1,CTAV2469,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1378.jpg,https://guiactav.com/obra/2469,exterior_visible
Edificio Tamarit-Navarro,"Pascual Herrero Ripoll (maestro de obras), Ramón Lucini Callejo",,39.46638447005776,-0.372559344582017,2,CTAV2429,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1316.jpg,https://guiactav.com/obra/2429,exterior_visible
Edificio Cortina Pérez,José Mª Manuel Cortina Pérez,,39.470393648243885,-0.36698445045965433,2,CTAV2472,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1382.jpg,https://guiactav.com/obra/2472,exterior_visible
Edificio Esteban Martínez,Luis Albert Ballesteros,,39.47013517122034,-0.36766910722077156,1,CTAV2312,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1026.jpg,https://guiactav.com/obra/2312,exterior_visible
Edificio Francisco Sancho,Demetrio Ribes Marco,,39.46528909103121,-0.3737712208711698,3,CTAV2460,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1363.jpg,https://guiactav.com/obra/2460,exterior_visible
Edificio Ferrer,Vicente Ferrer Pérez,,39.467199046564176,-0.372206248194104,2,CTAV2461,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1364.jpg,https://guiactav.com/obra/2461,exterior_visible
Edificio Volta,Fernando de Urrutia Usaola,,39.46859303194388,-0.3705902181175564,2,CTAV2285,CTAV,Oficina,false,https://arquitecturavalencia.es/img/comprimido/987.jpg,https://guiactav.com/obra/2285,exterior_visible
Edificios Pasaje Ruzafa (Edificaciones Civiles I),Miguel Colomina Barberá,,39.4657554431422,-0.3735932302270228,3,CTAV2273,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/962.jpg,https://guiactav.com/obra/2273,exterior_visible
Edificio Salom II,Juan Francisco Guardiola Martínez,,39.46700739184805,-0.3725592607436722,2,CTAV2307,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1019.jpg,https://guiactav.com/obra/2307,exterior_visible
Hotel Palau de la Mar (Antiguos edificios González y García),Lucas García Cardona,,39.47091274107034,-0.3666509736160736,1,CTAV2532,CTAV,"Hotel, Colegio Mayor",false,https://arquitecturavalencia.es/img/comprimido/1459.jpg,https://guiactav.com/obra/2532,exterior_visible
Edificio Suay-Grancha,Camilo Grau García,,39.46501461148148,-0.374304967347465,3,CTAV2182,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/810.jpg,https://guiactav.com/obra/2182,exterior_visible
Edificio Patuel-Longas,Javier Goerlich Lleó,,39.4652654220849,-0.37422872105476906,3,CTAV2303,CTAV,Edificio de viviendas,false,https://guiactav-pre.odec.es/img/0,https://guiactav.com/obra/2303,exterior_visible
Instituto de formación profesional Ausiàs March,Vetges Tu i Mediterrània SLP,,39.447735711993744,-0.36854623643975354,1,CTAV2148,CTAV,Centro educativo,false,https://arquitecturavalencia.es/img/comprimido/723.jpg,https://guiactav.com/obra/2148,exterior_visible
Archivo del Reino,Juan Segura de Lago,,39.47222173245193,-0.36249520520806877,3,CTAV2243,CTAV,Edificio administrativo,false,https://arquitecturavalencia.es/img/comprimido/911.jpg,https://guiactav.com/obra/2243,exterior_visible
Edificio Cortina III,José Mª Manuel Cortina Pérez,,39.47015319985205,-0.368826512450414,3,CTAV2389,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1148.jpg,https://guiactav.com/obra/2389,exterior_visible
Cine Metropol (Antiguo Edificio Botella),Gaspar Latorre Vidal,,39.468503008797285,-0.37145653060394646,2,CTAV2528,CTAV,Espacio cultural,false,https://arquitecturavalencia.es/img/comprimido/1453.jpg,https://guiactav.com/obra/2528,exterior_visible
Espacio de oficinas y comercios (Antigua Fábrica Industrias Aceiteras Casanova),,,39.462873084291815,-0.34168170104884943,3,CTAV2489,CTAV,Oficina,false,https://arquitecturavalencia.es/img/comprimido/1400.jpg,https://guiactav.com/obra/2489,exterior_visible
Colegio Territorial de Arquitectos de Valencia,"Filiberto Crespo Samper, Emilio Rieta López, Rafael Tomás Carrascosa, Cándido Orts Bayarri",,39.46849642270927,-0.3716881928416491,3,CTAV2230,CTAV,Oficina,false,https://arquitecturavalencia.es/img/comprimido/887.jpg,https://guiactav.com/obra/2230,exterior_visible
Edificio Limorte,Luis Albert Ballesteros,,39.46806629521908,-0.3724556858098713,1,CTAV2305,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1017.jpg,https://guiactav.com/obra/2305,exterior_visible
Grupo Residencial Agentes Comerciales. Sección A,"Emilio Artal Fos, José Luis Testor Gómez, Angel Romaní Verdeguer",,39.464984291029225,-0.3751762046812471,1,CTAV2350,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1089.jpg,https://guiactav.com/obra/2350,exterior_visible
Edificio Cortina II (Casa de los Dragones),José Mª Manuel Cortina Pérez,,39.47013988939046,-0.3697881305749229,1,CTAV2486,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1397.jpg,https://guiactav.com/obra/2486,exterior_visible
Hotel Westin (Antigua Industria Lanera Valenciana),Alfonso Garín Ortolá,,39.47299387817809,-0.36126020295294164,2,CTAV2411,CTAV,"Hotel, Colegio Mayor",false,https://arquitecturavalencia.es/img/comprimido/1184.jpg,https://guiactav.com/obra/2411,exterior_visible
Tesorería General de la Seguridad Social (Antigua sede de Promobanc),"Antonio Escario Martínez, José Antonio Vidal Beneyto, José Vives Ferrero",,39.46987882324579,-0.37046433578072496,3,CTAV2168,CTAV,Edificio administrativo,false,https://arquitecturavalencia.es/img/comprimido/777.jpg,https://guiactav.com/obra/2168,exterior_visible
Edificio Cortina I,José Mª Manuel Cortina Pérez,,39.46757560200324,-0.3733514143163802,1,CTAV2501,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1414.jpg,https://guiactav.com/obra/2501,exterior_visible
Edificio Iranzo-Jordá,José E. Zanón Galán,,39.46952319954995,-0.371106370380326,1,CTAV2284,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/986.jpg,https://guiactav.com/obra/2284,exterior_visible
Edificio Ruiz Andrés,Javier Goerlich Lleó,,39.46926882537116,-0.37147129817660024,2,CTAV2298,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1006.jpg,https://guiactav.com/obra/2298,exterior_visible
Edificio FEYCU,Antonio Gómez Davó,,39.46887566483489,-0.3720013614357127,1,CTAV2281,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/980.jpg,https://guiactav.com/obra/2281,exterior_visible
Grupo Residencial Federico Mayo,Javier Goerlich Lleó,,39.4654532939776,-0.3422636030767257,2,CTAV2287,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/989.jpg,https://guiactav.com/obra/2287,exterior_visible
Edificio multiusos (Antigua sede de la Compañía Valenciana de Cementos Portland),"Rafael Soler Boix, Vicente Valls Abad",,39.470162333709446,-0.3702110551938382,3,CTAV2263,CTAV,Oficina,false,https://arquitecturavalencia.es/img/comprimido/952.jpg,https://guiactav.com/obra/2263,exterior_visible
Edificio Barceló,José Moltó Valor,,39.46849814791194,-0.3725040596734177,3,CTAV2533,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1460.jpg,https://guiactav.com/obra/2533,exterior_visible
Edificio Vallcanera,"Vicente Valls Abad, Joaquín García Sanz",,39.4704268698294,-0.3699558126257907,1,CTAV2201,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/839.jpg,https://guiactav.com/obra/2201,exterior_visible
Edificio Buenos Aires,Silvia Bronchales Alegre,,39.46153537,-0.377065924,1,CTAV2065,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/562.jpg,https://guiactav.com/obra/2065,exterior_visible
Edificio Albacar,,,39.471427716360544,-0.36810599934421395,3,CTAV2421,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1305.jpg,https://guiactav.com/obra/2421,exterior_visible
Edificio Belenguer (Casa Judía),Juan Francisco Guardiola Martínez,,39.46477176594348,-0.3758595813965642,3,CTAV2382,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1137.jpg,https://guiactav.com/obra/2382,exterior_visible
Edificio Casas del Aire,Eugenio Gutiérrez Santos,,39.471877937457016,-0.36729789270073265,1,CTAV2237,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/902.jpg,https://guiactav.com/obra/2237,exterior_visible
Edificio Codes,Emilio Artal Fos,,39.46487629804318,-0.3759457134017562,1,CTAV2386,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1141.jpg,https://guiactav.com/obra/2386,exterior_visible
Edificio Rodrigo,Luis Gay Ramos,,39.469661331371995,-0.3715869047600706,3,CTAV2229,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/884.jpg,https://guiactav.com/obra/2229,exterior_visible
Edificio Ylario,Lucas García Cardona,,39.469054490590175,-0.37243564492038406,1,CTAV2516,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1433.jpg,https://guiactav.com/obra/2516,exterior_visible
Edificio Burguet,Salvador Donderis Tatay,,39.464995456261924,-0.3760181151438064,2,CTAV2381,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/1136.jpg,https://guiactav.com/obra/2381,exterior_visible
Balneario de la Alameda (Antiguo Asilo de Lactancia),Ramón Lucini Callejo,,39.47347053128426,-0.36210284858666847,1,CTAV2457,CTAV,"Balneario, Piscinas",false,https://arquitecturavalencia.es/img/comprimido/1360.jpg,https://guiactav.com/obra/2457,exterior_visible
Jardines y Palacete de Ayora,Peregrín Mustieles Cano,,39.46837647844993,-0.34401457120551937,2,CTAV2495,CTAV,Espacio público,false,https://arquitecturavalencia.es/img/comprimido/1406.jpg,https://guiactav.com/obra/2495,exterior_visible
Centro Deportivo La Creu del Grau (Almacén de abonos José Campos Crespo),Demetrio Ribes Marco,,39.46158719998233,-0.33992050595448486,2,CTAV2426,CTAV,Instalación deportiva,false,https://arquitecturavalencia.es/img/comprimido/1729.jpg,https://guiactav.com/obra/2426,exterior_visible
Edificio Joaquina Frigola,"Enrique Roig Olmos, Francisco Nebot Miralles, Miguel Pecourt García",,39.470165505665655,-0.3712078903309744,2,CTAV2170,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/790.jpg,https://guiactav.com/obra/2170,exterior_visible
Palacio de la Exposición,Francisco Mora Berenguer,,39.47347817859955,-0.3625641879182437,2,CTAV2444,CTAV,Palacio,false,https://arquitecturavalencia.es/img/comprimido/1339.jpg,https://guiactav.com/obra/2444,exterior_visible
Edificio Gil Terrón,Román Jiménez Iranzo,,39.46820821744969,-0.3737235089576543,2,CTAV2189,CTAV,Edificio de viviendas,false,https://arquitecturavalencia.es/img/comprimido/819.jpg,https://guiactav.com/obra/2189,exterior_visible
